Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Total,Total,NULL,1900,1390,550,625,15,335,445,35,145,310,,615,625,55,71,51,99,100,100,110,90
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1980,1665,765,780,20,415,570,45,150,400,,770,775,55,73,53,99,99,20,120,15
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,75,20,25,*,20,25,*,*,15,,25,25,67,85,63,100,100,*,5,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,30,15,10,*,5,10,*,*,5,,10,10,70,80,70,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,80,65,20,15,*,5,10,*,5,*,,15,15,29,47,*,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1875,1595,695,735,15,375,520,45,150,365,,730,730,52,71,50,99,99,15,120,13
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,910,725,315,330,10,170,235,15,65,165,,325,330,52,71,51,98,99,10,45,17
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,2800,2330,1015,1065,20,545,760,60,215,530,,1055,1060,52,71,50,99,99,25,165,14
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4145,3860,2275,1495,80,635,955,110,405,600,,1305,1480,45,64,42,87,99,190,270,69
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,115,55,60,*,25,40,5,15,25,,50,60,46,65,45,85,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,50,35,20,*,10,10,*,10,10,,15,20,61,57,50,76,95,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,75,55,30,15,*,*,5,*,5,*,,15,15,*,46,*,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Female,NULL,4415,4070,2440,1645,70,660,1040,115,475,625,,1470,1635,42,63,40,89,99,205,295,70
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Male,NULL,1855,1755,1140,635,35,240,385,45,190,225,,560,630,40,61,37,89,99,70,105,69
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,35,30,10,10,*,*,*,*,5,*,,10,10,*,*,*,82,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Total,Total,NULL,6340,5885,3615,2300,110,910,1435,165,670,855,,2050,2285,41,62,39,89,99,280,405,69
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2580,2030,770,1075,45,570,785,50,220,550,,1020,1075,56,73,54,95,100,150,180,84
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,85,75,30,40,*,25,30,*,10,25,,35,40,70,77,70,95,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,20,10,10,*,5,5,*,*,*,,10,10,63,63,*,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,Under 18,NULL,115,60,20,15,*,5,15,*,*,5,,15,15,29,82,29,88,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Female,NULL,2340,1860,670,985,35,520,725,45,200,500,,940,985,55,73,53,95,100,140,165,85
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Male,NULL,1115,880,380,440,20,215,300,25,110,210,,415,440,51,68,50,93,100,55,70,80
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,140,35,15,15,*,5,10,*,5,5,,15,15,36,53,36,87,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Total,Total,NULL,3610,2790,1065,1450,60,745,1035,70,315,720,,1370,1450,54,72,52,94,100,200,240,83
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2315,1675,960,715,30,385,540,35,140,375,,710,715,56,76,55,99,100,50,55,93
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,130,105,65,30,*,15,20,*,10,15,,30,30,55,66,52,94,97,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,45,25,15,*,10,15,*,*,10,,15,15,71,76,71,100,100,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Female,NULL,2210,1600,890,715,25,370,525,30,165,355,,710,715,53,73,52,99,100,55,55,93
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Male,NULL,1055,745,450,310,15,150,225,15,65,145,,305,310,52,72,49,99,100,30,35,85
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Total,Total,NULL,3280,2355,1345,1025,40,520,750,45,230,500,,1015,1025,53,73,51,99,100,80,90,90
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4705,3095,1195,1180,35,620,865,60,245,595,,1150,1165,55,73,52,98,99,50,170,28
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,215,150,70,70,*,45,55,*,15,45,,70,70,70,77,66,100,100,*,15,*
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,125,90,55,25,*,15,20,*,*,15,,25,25,60,76,52,96,96,*,5,*
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,5,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,245,155,60,40,*,15,20,5,15,15,,40,40,35,55,35,98,100,*,5,*
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,4895,3120,1125,1215,25,615,885,65,255,580,,1180,1200,52,73,49,97,99,55,200,27
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,2375,1525,690,620,20,320,435,30,155,300,,615,615,54,70,50,99,99,35,105,33
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,7285,4645,1815,1840,50,935,1320,95,410,885,,1800,1820,52,72,49,98,99,90,305,29
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5720,3990,575,3185,230,1585,2115,140,785,1490,,3075,3185,54,66,50,96,100,190,335,56
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,285,205,40,160,25,85,105,5,40,80,,155,160,62,64,58,97,100,*,10,*
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,190,140,35,105,15,60,75,*,20,55,,100,105,64,71,62,95,100,*,*,*
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,95,60,10,45,*,15,25,*,15,10,,40,45,30,53,28,93,100,*,*,*
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Female,NULL,5845,3925,595,3215,200,1520,2115,155,810,1430,,3095,3215,50,66,47,96,100,205,375,55
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Male,NULL,2320,1620,275,1330,115,655,865,55,330,610,,1290,1330,54,65,50,97,100,95,165,57
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,60,35,15,20,*,10,10,*,*,10,,15,20,63,67,56,83,100,*,*,*
Quarter 1 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Total,Total,NULL,8260,5605,885,4585,315,2190,3005,215,1150,2055,,4415,4580,51,66,48,96,100,300,545,56
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,720,555,245,250,*,130,180,15,50,125,,245,250,52,72,50,97,100,5,10,60
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25,25,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,5,*,5,5,*,*,5,,5,5,100,100,100,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Female,NULL,600,490,220,225,*,110,155,15,50,105,,220,225,48,70,47,97,100,*,5,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Male,NULL,395,275,135,115,*,65,85,10,25,60,,110,115,57,72,53,97,100,*,5,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Total,Total,NULL,1000,765,350,340,*,175,240,25,75,170,,330,340,51,70,49,97,100,10,15,62
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,905,760,360,320,5,165,220,25,75,160,,320,320,53,69,50,100,100,5,10,45
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,40,15,25,*,15,20,*,*,15,,25,25,56,72,56,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,10,*,*,5,*,*,*,,10,10,*,67,*,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,25,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,850,700,330,290,5,150,205,20,65,145,,290,290,53,70,50,100,100,*,5,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,445,370,190,150,*,70,95,10,45,65,,145,150,48,64,46,99,100,*,5,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1295,1070,515,440,10,220,300,30,110,210,,440,440,51,68,49,100,100,5,15,46
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,715,440,70,160,10,70,105,*,55,65,,15,40,45,65,42,9,24,10,25,44
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,40,*,10,*,5,10,*,*,5,,*,*,75,100,75,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,20,*,5,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,20,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Female,NULL,675,420,60,155,10,70,105,*,45,65,,10,40,47,68,44,8,26,10,25,39
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Male,NULL,395,205,40,70,5,30,40,*,25,25,,10,15,44,57,41,11,24,10,15,57
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Total,Total,NULL,1075,630,100,225,15,95,145,5,75,90,,20,60,46,64,43,9,26,15,35,46
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,385,265,45,100,10,45,65,*,25,45,,10,30,53,68,51,9,32,10,15,64
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,30,25,*,10,*,*,5,*,*,*,,*,*,*,56,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,20,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,20,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Gender,Female,NULL,405,265,40,95,10,45,65,5,30,45,,10,30,55,65,51,9,33,5,15,54
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Gender,Male,NULL,190,115,20,35,*,15,25,*,5,15,,*,5,55,79,55,*,15,*,5,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Total,Total,NULL,595,385,60,130,15,65,90,5,35,60,,10,35,55,68,52,8,28,10,20,61
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1110,940,450,540,10,275,380,20,135,265,,530,540,52,70,50,98,100,25,85,27
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,55,50,35,30,*,20,20,*,5,20,,30,30,74,76,67,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,20,20,10,*,5,10,*,*,5,,10,10,60,82,50,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,40,20,15,*,5,10,*,*,5,,15,15,40,60,40,100,100,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Gender,Female,NULL,1065,890,440,495,10,250,345,15,130,240,,485,495,52,70,50,98,100,25,80,30
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Gender,Male,NULL,545,470,255,245,10,120,175,15,55,110,,245,245,49,71,47,98,100,10,40,19
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01X,NHS ST HELENS CCG,All_Provider,nan,CCG,Total,Total,NULL,1610,1360,695,740,15,370,520,25,190,355,,730,740,51,70,49,98,100,35,125,27
Quarter 1 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,02E,NHS WARRINGTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,800,575,270,290,*,140,195,25,70,135,,280,290,49,67,47,97,100,45,50,90
