Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,3950,2820,1190,1380,105,710,925,75,360,660,,1340,1375,56,67,52,97,99,160,205,78
Quarter 3 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWE,SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP),36L,NHS SOUTH WEST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,12915,9305,3525,4785,320,2405,3185,250,1270,2220,,4620,4765,54,67,50,97,100,570,750,76
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1365,1120,440,525,10,270,370,30,120,255,,495,520,52,71,49,94,99,70,80,86
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,60,55,30,25,*,15,20,*,*,15,,25,25,76,88,76,96,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,25,15,10,*,5,5,*,*,5,,10,10,63,88,63,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,25,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1215,985,380,455,5,220,330,30,90,210,,430,455,49,72,47,94,100,75,85,89
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Male,NULL,655,510,210,215,5,110,145,10,60,105,,205,215,54,68,50,96,100,25,30,83
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),02T,NHS CALDERDALE CCG,All_Provider,nan,CCG,Total,Total,NULL,1875,1500,590,675,15,335,480,45,150,315,,640,670,51,71,48,95,100,100,115,87
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1905,1505,675,705,15,345,510,30,150,330,,695,700,50,73,48,99,99,20,95,22
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,60,30,40,*,25,30,*,10,25,,40,40,63,71,61,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,30,15,10,*,5,5,*,*,5,,10,10,88,67,63,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,210,195,170,15,*,5,10,5,*,5,,15,15,33,60,33,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1825,1455,720,645,15,305,455,35,140,290,,640,640,48,71,46,99,100,20,95,19
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,860,685,325,285,5,145,210,10,55,140,,280,280,53,73,51,99,100,5,35,20
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),03R,NHS WAKEFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,2730,2170,1075,930,20,450,665,45,200,430,,920,925,50,71,47,99,100,25,130,19
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5550,5330,3985,1285,85,490,775,85,400,460,,1215,1275,41,60,38,95,99,155,230,68
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,275,285,220,40,*,15,30,5,10,15,,40,40,41,67,36,90,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,125,140,115,10,*,*,5,*,*,*,,5,5,*,88,*,88,88,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,10,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,45,35,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Female,NULL,5615,5340,3875,1340,75,475,820,95,400,450,,1270,1330,38,61,35,95,99,180,255,70
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Male,NULL,2670,2470,1935,475,40,180,275,45,145,165,,450,470,42,58,38,95,99,50,80,60
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,30,25,10,10,*,*,5,*,*,*,,10,10,*,67,*,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),15F,NHS LEEDS CCG,All_Provider,nan,CCG,Total,Total,NULL,8370,7875,5845,1825,115,660,1105,135,550,620,,1735,1815,39,60,36,95,99,230,340,68
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2520,1945,675,865,50,410,575,70,205,390,,790,860,50,66,48,91,99,125,150,85
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105,90,30,50,*,35,40,*,10,35,,45,50,75,79,75,98,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,20,5,10,*,5,*,*,*,*,,10,10,71,*,*,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Age,Under 18,NULL,80,45,15,20,*,10,15,*,*,10,,15,20,53,75,53,85,100,5,5,100
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Female,NULL,2335,1770,560,835,45,400,580,55,190,385,,760,830,51,69,48,91,99,135,160,86
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Male,NULL,1070,775,315,320,15,155,215,20,80,145,,295,320,51,67,48,92,99,50,55,86
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,115,40,25,10,*,*,5,*,*,*,,10,10,*,50,*,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,All_Provider,nan,CCG,Total,Total,NULL,3525,2585,900,1170,60,560,800,80,270,530,,1065,1160,51,69,48,91,99,185,215,86
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2290,1700,1035,545,20,285,375,30,135,265,,520,545,54,69,50,95,100,50,60,83
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,120,100,75,35,*,20,25,*,10,20,,35,35,61,69,58,97,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,50,40,10,*,10,10,*,*,10,,10,10,100,80,89,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,25,10,5,*,*,5,*,*,*,,5,5,*,83,*,100,100,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Female,NULL,2160,1625,980,535,20,280,365,30,140,260,,515,535,54,68,50,96,100,45,60,77
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Male,NULL,1025,740,465,225,10,110,155,15,55,100,,215,225,51,68,48,95,100,30,30,94
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWO,WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP),X2C4Y,NHS KIRKLEES CCG,All_Provider,nan,CCG,Total,Total,NULL,3190,2365,1450,765,30,390,520,45,195,360,,730,765,53,68,49,96,100,75,95,83
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4395,2860,1105,1310,35,670,935,60,310,630,,1260,1305,52,71,49,96,100,50,195,26
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,205,150,65,65,*,35,50,5,10,35,,65,65,56,75,53,100,100,*,10,*
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,125,90,50,25,*,10,10,5,10,5,,25,25,40,46,28,92,100,*,*,*
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,285,155,65,40,*,5,15,10,15,5,,35,40,20,42,20,97,100,*,10,*
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,4655,2895,1095,1315,35,615,915,85,315,585,,1260,1310,48,70,46,96,100,55,210,27
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,2095,1305,595,555,25,275,375,25,150,260,,540,555,52,68,49,97,100,25,105,22
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QWU,COVENTRY AND WARWICKSHIRE STP,B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,6780,4215,1695,1870,55,890,1290,110,465,845,,1805,1865,49,69,46,96,100,80,315,26
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5150,3925,800,2750,230,1215,1730,150,750,1145,,2470,2750,48,63,45,90,100,150,295,52
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,280,230,40,145,15,75,95,5,40,70,,135,145,57,66,55,90,99,*,10,*
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,215,160,50,95,10,45,60,*,25,40,,85,95,54,65,50,93,100,*,5,*
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,145,85,15,25,*,10,15,*,5,10,,25,25,38,60,33,96,100,*,5,*
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Female,NULL,5105,3870,790,2570,195,1080,1615,140,705,1025,,2280,2565,46,63,43,89,100,145,300,49
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Male,NULL,2255,1645,350,1120,90,500,675,60,330,460,,1020,1120,49,60,45,91,100,65,130,52
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,170,50,35,35,*,15,20,5,10,10,,35,35,39,56,36,94,100,*,*,*
Quarter 3 2021/22,QXU,SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP),92A,NHS SURREY HEARTLANDS CCG,All_Provider,nan,CCG,Total,Total,NULL,7570,5590,1180,3730,290,1600,2310,210,1045,1495,,3340,3725,46,62,44,89,100,215,435,50
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,840,535,260,235,*,125,155,10,70,115,,230,235,53,66,50,99,100,10,10,83
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,40,20,15,*,10,15,*,*,10,,15,15,65,76,65,100,100,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Female,NULL,735,470,215,210,*,110,140,10,55,105,,205,210,54,67,50,99,100,10,15,86
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Male,NULL,400,245,125,100,*,45,60,5,35,40,,100,100,44,59,43,99,100,*,5,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01F,NHS HALTON CCG,All_Provider,nan,CCG,Total,Total,NULL,1130,710,340,310,10,155,200,15,90,145,,305,310,51,65,48,99,100,15,20,84
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,825,640,315,290,10,135,190,15,80,130,,290,290,49,66,46,100,100,*,5,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,40,30,20,25,*,15,15,*,5,15,,25,25,74,74,70,100,100,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,15,5,5,*,*,5,*,*,*,,5,5,*,83,*,100,100,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,20,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,750,575,285,255,*,130,175,15,65,120,,255,255,51,69,48,100,100,*,5,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,360,275,150,145,5,65,90,10,45,60,,145,145,48,63,44,100,100,5,5,83
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01J,NHS KNOWSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1105,850,435,400,10,195,265,25,105,180,,400,400,50,67,47,100,100,10,10,67
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,705,500,115,170,10,65,105,10,55,60,,35,80,40,61,39,22,47,25,35,73
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,40,40,10,15,*,5,10,*,*,5,,5,10,58,62,58,46,62,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,5,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,20,5,5,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Female,NULL,680,485,115,160,10,60,95,10,55,60,,45,80,40,59,38,28,50,20,30,62
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Male,NULL,345,240,65,75,*,35,50,5,15,35,,15,35,49,68,48,23,45,15,20,84
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01T,NHS SOUTH SEFTON CCG,All_Provider,nan,CCG,Total,Total,NULL,1030,720,180,235,15,95,145,15,70,90,,60,115,43,62,41,26,48,35,50,71
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,420,325,65,105,10,40,60,10,35,35,,25,50,40,57,38,25,49,5,20,33
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,35,5,15,*,5,10,*,*,5,,*,*,46,69,38,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,20,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Gender,Female,NULL,405,315,60,120,10,40,65,10,40,40,,30,60,36,55,34,26,51,10,20,53
Quarter 3 2021/22,QYG,CHESHIRE AND MERSEYSIDE STP,01V,NHS SOUTHPORT AND FORMBY CCG,All_Provider,nan,CCG,Gender,Male,NULL,215,175,40,35,*,15,20,*,10,10,,10,20,42,53,36,25,50,*,5,*
